shipment_id,order_id,shipping_partner,shipping_cost,dispatch_date,delivery_date
2087,516,DTDC,162,2024-08-01,2024-08-04
2088,3080,Delhivery,123,2023-07-17,2023-07-25
2089,989,Delhivery,61,2025-02-13,2025-02-15
2090,3204,Delhivery,163,2023-01-14,2023-01-16
2091,3481,BlueDart,69,2024-12-20,2024-12-29
2092,3426,DTDC,92,2024-06-14,2024-06-18
2093,1953,Delhivery,190,2024-10-16,2024-10-22
2094,2212,BlueDart,86,2024-05-11,2024-05-13
2095,762,Delhivery,199,2023-11-22,2023-11-24
2096,815,BlueDart,161,2023-08-25,2023-08-29
2097,1058,Ekart,107,2024-10-26,2024-11-01
2098,2703,Ekart,112,2024-12-11,2024-12-18
2099,1976,DTDC,193,2023-06-14,2023-06-23
2100,3426,Ekart,152,2023-06-28,2023-07-04
2101,3345,Delhivery,156,2024-11-24,2024-12-03
2102,1278,DTDC,182,2023-01-25,2023-02-02
2103,1588,BlueDart,41,2024-04-05,2024-04-11
2104,2790,Delhivery,95,2025-03-01,2025-03-09
2105,1935,BlueDart,88,2024-03-15,2024-03-25
2106,1855,BlueDart,121,2024-01-20,2024-01-23
2107,2952,Delhivery,179,2024-09-11,2024-09-16
2108,2017,Delhivery,193,2024-06-14,2024-06-23
2109,287,Delhivery,85,2023-07-01,2023-07-11
2110,338,BlueDart,120,2023-06-15,2023-06-23
2111,3269,Delhivery,133,2025-01-01,2025-01-11
2112,1780,Delhivery,84,2024-05-04,2024-05-07
2113,1593,Ekart,66,2023-06-25,2023-06-29
2114,2490,Ekart,147,2023-07-24,2023-07-29
2115,535,Ekart,114,2025-03-27,2025-04-06
2116,942,BlueDart,168,2024-05-13,2024-05-17
2117,1041,BlueDart,130,2023-01-29,2023-02-01
2118,2856,Delhivery,107,2023-05-16,2023-05-18
2119,1006,Delhivery,178,2023-07-10,2023-07-12
2120,642,BlueDart,114,2024-05-27,2024-05-30
2121,1973,DTDC,150,2024-09-24,2024-10-02
2122,3272,BlueDart,46,2024-11-07,2024-11-16
2123,790,BlueDart,192,2023-04-10,2023-04-19
2124,3055,BlueDart,161,2023-09-30,2023-10-02
2125,1435,DTDC,146,2023-03-24,2023-03-29
2126,2795,Delhivery,117,2024-07-01,2024-07-07
2127,3018,DTDC,166,2024-10-30,2024-11-02
2128,2308,Ekart,123,2024-09-21,2024-09-24
2129,280,Delhivery,170,2024-09-30,2024-10-04
2130,2957,Ekart,103,2023-10-06,2023-10-14
2131,3234,Delhivery,185,2024-06-09,2024-06-16
2132,1075,DTDC,178,2023-02-10,2023-02-17
2133,1188,BlueDart,104,2025-02-10,2025-02-17
2134,224,Delhivery,158,2025-06-19,2025-06-22
2135,1490,DTDC,195,2025-06-04,2025-06-08
2136,2529,BlueDart,126,2024-04-30,2024-05-04
2137,1936,Delhivery,72,2025-03-15,2025-03-22
2138,716,Delhivery,80,2023-12-11,2023-12-16
2139,3135,BlueDart,135,2023-07-09,2023-07-18
2140,1103,Ekart,200,2023-10-20,2023-10-27
2141,49,DTDC,187,2023-09-11,2023-09-13
2142,1300,Ekart,104,2024-07-12,2024-07-16
2143,3202,DTDC,78,2024-03-14,2024-03-23
2144,974,DTDC,164,2024-09-25,2024-10-03
2145,2131,DTDC,121,2023-07-15,2023-07-17
2146,330,Delhivery,142,2024-02-21,2024-02-26
2147,1746,DTDC,199,2023-07-05,2023-07-13
2148,1225,DTDC,93,2023-01-14,2023-01-16
2149,1912,BlueDart,198,2025-01-07,2025-01-11
2150,2966,DTDC,110,2023-04-25,2023-05-04
2151,2183,DTDC,57,2023-01-16,2023-01-21
2152,1171,Ekart,104,2024-10-11,2024-10-18
2153,104,Delhivery,196,2024-11-26,2024-11-30
2154,1484,Delhivery,123,2024-01-27,2024-02-03
2155,3062,Ekart,58,2024-06-19,2024-06-25
2156,2619,BlueDart,177,2023-10-05,2023-10-09
2157,918,DTDC,48,2025-05-07,2025-05-14
2158,2905,BlueDart,131,2023-05-17,2023-05-21
2159,263,Ekart,170,2023-03-25,2023-04-03
2160,2600,DTDC,199,2024-02-20,2024-02-25
2161,994,Ekart,177,2024-07-07,2024-07-09
2162,1038,DTDC,41,2024-02-06,2024-02-08
2163,2708,BlueDart,126,2025-03-24,2025-03-30
2164,2747,DTDC,135,2024-12-15,2024-12-18
2165,2484,DTDC,81,2023-07-16,2023-07-19
2166,1729,Delhivery,178,2025-06-09,2025-06-12
2167,2759,Ekart,141,2025-04-23,2025-04-29
2168,824,Ekart,154,2024-10-22,2024-10-25
2169,2795,Delhivery,85,2024-08-28,2024-09-05
2170,1728,DTDC,132,2023-12-10,2023-12-12
2171,1373,BlueDart,161,2024-06-01,2024-06-08
2172,2419,Delhivery,149,2024-09-07,2024-09-16
2173,2914,Delhivery,199,2024-03-05,2024-03-15
2174,1658,Delhivery,187,2023-12-04,2023-12-07
2175,2250,DTDC,113,2025-02-07,2025-02-17
2176,2638,BlueDart,86,2023-11-07,2023-11-16
2177,343,Ekart,115,2024-05-01,2024-05-10
2178,1303,DTDC,158,2024-04-17,2024-04-23
2179,96,Ekart,126,2024-02-11,2024-02-13
2180,2262,BlueDart,119,2025-01-08,2025-01-18
2181,2214,DTDC,112,2025-03-21,2025-03-28
2182,3084,BlueDart,159,2025-01-06,2025-01-11
2183,2892,Delhivery,58,2024-01-09,2024-01-15
2184,2974,DTDC,133,2025-04-24,2025-05-01
2185,616,Delhivery,61,2024-04-29,2024-05-08
2186,2632,BlueDart,139,2023-12-19,2023-12-27
2187,1643,Delhivery,178,2025-02-13,2025-02-23
2188,233,BlueDart,155,2025-04-21,2025-04-28
2189,3309,Delhivery,51,2024-08-24,2024-08-28
2190,2287,DTDC,100,2023-11-30,2023-12-06
2191,3345,Ekart,144,2023-04-15,2023-04-23
2192,161,Ekart,184,2024-02-14,2024-02-22
2193,3192,BlueDart,164,2023-07-25,2023-07-29
2194,1372,BlueDart,171,2023-12-03,2023-12-13
2195,2133,BlueDart,62,2023-07-26,2023-07-31
2196,1079,BlueDart,131,2024-08-18,2024-08-23
2197,3486,Ekart,187,2023-10-20,2023-10-30
2198,2809,BlueDart,42,2023-06-18,2023-06-28
2199,3305,DTDC,122,2024-02-08,2024-02-16
2200,851,DTDC,62,2023-09-22,2023-10-01
2201,144,Delhivery,78,2024-08-04,2024-08-06
2202,3459,Delhivery,50,2024-07-03,2024-07-06
2203,81,DTDC,142,2023-07-30,2023-08-03
2204,1677,DTDC,183,2025-05-19,2025-05-22
2205,54,DTDC,105,2024-06-04,2024-06-14
2206,1264,DTDC,76,2024-12-11,2024-12-14
2207,2025,DTDC,128,2024-12-12,2024-12-21
2208,15,BlueDart,130,2023-06-01,2023-06-07
2209,256,BlueDart,74,2025-02-15,2025-02-18
2210,3330,Ekart,91,2025-06-16,2025-06-19
2211,1510,Ekart,189,2023-07-27,2023-08-05
2212,641,DTDC,141,2024-05-07,2024-05-10
2213,3053,DTDC,82,2024-02-08,2024-02-11
2214,1183,BlueDart,175,2023-05-20,2023-05-25
2215,102,DTDC,51,2023-04-23,2023-04-25
2216,474,Ekart,118,2024-03-25,2024-04-03
2217,1624,BlueDart,115,2023-01-21,2023-01-31
2218,2291,Delhivery,164,2024-01-20,2024-01-26
2219,3045,DTDC,180,2023-11-28,2023-11-30
2220,3110,Delhivery,73,2025-05-26,2025-05-31
2221,840,Ekart,97,2023-08-16,2023-08-19
2222,1118,DTDC,84,2024-09-04,2024-09-13
2223,423,Ekart,58,2025-05-07,2025-05-16
2224,2615,DTDC,129,2023-01-31,2023-02-05
2225,429,DTDC,111,2023-11-02,2023-11-05
2226,2299,DTDC,175,2025-01-20,2025-01-28
2227,2807,BlueDart,88,2024-08-14,2024-08-24
2228,2497,BlueDart,73,2025-01-05,2025-01-14
2229,1824,Delhivery,80,2024-06-25,2024-07-03
2230,3327,DTDC,95,2024-06-22,2024-06-28
2231,1474,Delhivery,57,2024-01-11,2024-01-18
2232,579,Ekart,191,2023-03-09,2023-03-12
2233,2929,BlueDart,122,2024-08-26,2024-09-02
2234,784,BlueDart,41,2023-12-11,2023-12-18
2235,344,Ekart,109,2025-03-03,2025-03-11
2236,2332,Delhivery,126,2025-01-17,2025-01-26
2237,3243,Ekart,132,2024-09-30,2024-10-06
2238,2777,Ekart,120,2024-11-09,2024-11-12
2239,606,Delhivery,75,2025-02-28,2025-03-03
2240,154,DTDC,40,2024-10-17,2024-10-22
2241,2587,BlueDart,149,2024-04-07,2024-04-10
2242,91,BlueDart,57,2025-05-18,2025-05-24
2243,579,Delhivery,113,2023-04-12,2023-04-14
2244,1669,DTDC,130,2024-07-08,2024-07-17
2245,591,Delhivery,174,2023-03-24,2023-03-26
2246,1165,Ekart,116,2024-07-18,2024-07-26
2247,719,DTDC,172,2023-12-22,2023-12-29
2248,1572,BlueDart,82,2025-04-12,2025-04-16
2249,2529,Ekart,112,2023-02-26,2023-03-05
2250,3304,Delhivery,44,2023-04-07,2023-04-16
2251,1423,DTDC,94,2025-06-01,2025-06-09
2252,2460,BlueDart,145,2025-01-19,2025-01-23
2253,3089,DTDC,42,2024-08-10,2024-08-12
2254,3413,DTDC,76,2024-01-25,2024-01-31
2255,2929,BlueDart,183,2023-09-04,2023-09-11
2256,2592,Delhivery,158,2024-08-12,2024-08-19
2257,1493,Delhivery,117,2024-10-12,2024-10-16
2258,1904,Delhivery,118,2024-05-09,2024-05-11
2259,2135,DTDC,140,2023-07-20,2023-07-22
2260,532,BlueDart,132,2024-04-18,2024-04-23
2261,1405,BlueDart,157,2023-08-07,2023-08-17
2262,3452,BlueDart,182,2025-01-17,2025-01-23
2263,960,BlueDart,72,2023-06-09,2023-06-17
2264,1382,BlueDart,117,2023-03-01,2023-03-09
2265,2169,BlueDart,75,2023-08-04,2023-08-13
2266,950,Delhivery,106,2025-05-27,2025-05-29
2267,1683,DTDC,133,2023-09-20,2023-09-28
2268,3190,Delhivery,194,2023-01-31,2023-02-05
2269,1339,Delhivery,178,2025-01-27,2025-02-02
2270,1292,Delhivery,94,2024-12-12,2024-12-16
2271,2396,Delhivery,70,2024-05-21,2024-05-24
2272,2836,Ekart,95,2023-01-21,2023-01-27
2273,893,Delhivery,189,2023-02-06,2023-02-13
2274,2210,Ekart,50,2023-02-24,2023-03-01
2275,2719,Delhivery,54,2024-08-16,2024-08-24
2276,2987,DTDC,168,2024-06-25,2024-07-04
2277,1195,DTDC,135,2024-11-13,2024-11-23
2278,1341,BlueDart,81,2024-06-17,2024-06-23
2279,1440,DTDC,139,2023-07-09,2023-07-18
2280,2141,Ekart,133,2023-12-27,2024-01-05
2281,2840,Ekart,76,2024-03-21,2024-03-27
2282,2382,DTDC,127,2023-06-29,2023-07-08
2283,95,BlueDart,132,2023-03-30,2023-04-04
2284,535,DTDC,119,2024-12-25,2025-01-02
2285,2498,BlueDart,84,2023-10-14,2023-10-18
2286,370,Delhivery,196,2024-03-10,2024-03-18
2287,1456,Delhivery,110,2023-06-28,2023-07-03
2288,2495,Delhivery,113,2024-07-14,2024-07-23
2289,744,BlueDart,121,2025-02-03,2025-02-05
2290,1870,BlueDart,70,2024-05-25,2024-06-03
2291,725,Ekart,190,2023-09-17,2023-09-19
2292,1006,BlueDart,136,2024-06-13,2024-06-21
2293,601,Delhivery,165,2025-02-11,2025-02-16
2294,1385,BlueDart,95,2024-10-16,2024-10-23
2295,2996,Ekart,163,2024-04-23,2024-04-28
2296,1917,BlueDart,55,2024-10-27,2024-11-04
2297,3171,Ekart,177,2025-01-04,2025-01-12
2298,1459,DTDC,150,2024-06-05,2024-06-09
2299,1459,Delhivery,128,2023-11-04,2023-11-12
2300,2769,DTDC,96,2024-10-14,2024-10-24
2301,2603,DTDC,170,2023-01-30,2023-02-04
2302,1314,Ekart,119,2024-06-24,2024-06-27
2303,2612,BlueDart,144,2025-06-03,2025-06-07
2304,2180,Delhivery,199,2024-04-23,2024-05-01
2305,87,Delhivery,121,2024-04-16,2024-04-23
2306,1622,Ekart,130,2023-03-22,2023-03-25
2307,1491,Delhivery,166,2025-04-02,2025-04-05
2308,1225,Delhivery,183,2025-04-05,2025-04-15
2309,2135,Delhivery,62,2024-02-16,2024-02-24
2310,1525,Delhivery,56,2024-07-22,2024-08-01
2311,1999,DTDC,72,2023-03-15,2023-03-25
2312,2428,Delhivery,87,2024-04-12,2024-04-14
2313,1699,Delhivery,131,2024-06-03,2024-06-08
2314,3107,Ekart,87,2024-02-20,2024-02-24
2315,247,Ekart,57,2024-02-04,2024-02-06
2316,3187,DTDC,146,2023-04-09,2023-04-17
2317,2499,Ekart,103,2023-01-11,2023-01-18
2318,1367,DTDC,181,2025-02-21,2025-02-25
2319,3225,Ekart,154,2023-05-09,2023-05-12
2320,343,BlueDart,103,2024-08-18,2024-08-20
2321,710,Delhivery,161,2024-05-23,2024-05-26
2322,3202,Ekart,155,2023-09-10,2023-09-14
2323,1497,Delhivery,86,2024-09-30,2024-10-04
2324,984,BlueDart,116,2025-04-11,2025-04-13
2325,2084,Ekart,144,2024-09-19,2024-09-21
2326,2920,Delhivery,153,2023-09-15,2023-09-20
2327,564,Delhivery,111,2025-03-04,2025-03-07
2328,3443,Delhivery,58,2024-02-09,2024-02-14
2329,2151,DTDC,44,2024-12-09,2024-12-17
2330,2671,DTDC,176,2023-03-10,2023-03-20
2331,3486,Delhivery,121,2023-08-03,2023-08-10
2332,1233,BlueDart,67,2023-10-30,2023-11-06
2333,2242,Delhivery,78,2023-04-20,2023-04-25
2334,1471,Delhivery,187,2023-10-27,2023-11-05
2335,2377,Ekart,66,2024-05-26,2024-05-31
2336,967,Ekart,111,2024-01-02,2024-01-04
2337,2837,DTDC,105,2023-01-07,2023-01-16
2338,3077,DTDC,73,2024-05-09,2024-05-12
2339,2581,BlueDart,144,2024-08-24,2024-08-30
2340,2246,BlueDart,62,2024-12-07,2024-12-10
2341,1211,BlueDart,197,2025-06-17,2025-06-24
2342,1153,DTDC,74,2024-07-20,2024-07-22
2343,3200,Ekart,128,2023-01-24,2023-02-02
2344,2730,Ekart,177,2024-06-14,2024-06-20
2345,1235,BlueDart,81,2023-02-25,2023-03-01
2346,1817,DTDC,41,2025-01-07,2025-01-16
2347,531,Delhivery,148,2023-04-09,2023-04-19
2348,3103,BlueDart,125,2024-03-20,2024-03-29
2349,725,Ekart,105,2024-04-04,2024-04-09
2350,1111,Delhivery,143,2023-12-26,2023-12-29
2351,1803,BlueDart,56,2024-05-15,2024-05-21
2352,3001,BlueDart,43,2025-05-04,2025-05-06
2353,1704,Ekart,91,2023-08-02,2023-08-08
2354,3418,Delhivery,44,2025-01-13,2025-01-22
2355,2798,Ekart,82,2024-11-17,2024-11-27
2356,1359,Ekart,87,2024-03-31,2024-04-07
2357,3323,BlueDart,126,2023-08-23,2023-09-01
2358,864,DTDC,72,2024-12-05,2024-12-11
2359,1276,BlueDart,82,2024-06-18,2024-06-26
2360,661,Ekart,46,2023-12-07,2023-12-12
2361,755,DTDC,106,2023-07-06,2023-07-15
2362,2667,BlueDart,98,2024-02-10,2024-02-12
2363,2122,Delhivery,96,2023-09-18,2023-09-27
2364,1954,DTDC,165,2023-01-10,2023-01-17
2365,2984,BlueDart,86,2023-12-10,2023-12-14
2366,3231,Delhivery,48,2023-03-26,2023-03-30
2367,3007,BlueDart,94,2023-11-09,2023-11-11
2368,2711,Delhivery,88,2023-10-15,2023-10-19
2369,927,DTDC,93,2024-11-25,2024-12-05
2370,2266,BlueDart,131,2023-11-05,2023-11-12
2371,3423,BlueDart,64,2023-02-03,2023-02-05
2372,1286,BlueDart,179,2024-11-10,2024-11-18
2373,813,DTDC,184,2024-02-17,2024-02-25
2374,1147,DTDC,126,2024-10-17,2024-10-22
2375,2080,Delhivery,195,2024-01-20,2024-01-26
2376,2364,Ekart,69,2024-05-06,2024-05-16
2377,3440,Ekart,120,2023-08-14,2023-08-20
2378,2973,BlueDart,192,2023-11-25,2023-11-30
2379,1597,BlueDart,165,2024-05-24,2024-06-02
2380,3496,BlueDart,178,2023-11-19,2023-11-25
2381,857,DTDC,67,2023-04-01,2023-04-11
2382,1629,BlueDart,102,2024-03-04,2024-03-12
2383,3333,Delhivery,194,2023-11-03,2023-11-07
2384,335,Ekart,68,2023-04-10,2023-04-17
2385,1553,Ekart,195,2024-06-06,2024-06-10
2386,3251,Delhivery,131,2024-04-20,2024-04-29
2387,2775,Delhivery,106,2023-09-23,2023-09-26
2388,130,Ekart,109,2025-06-11,2025-06-19
2389,2024,Delhivery,86,2024-02-11,2024-02-18
2390,1737,Delhivery,157,2024-05-09,2024-05-15
2391,1461,Ekart,65,2025-04-02,2025-04-07
2392,821,Ekart,133,2024-06-09,2024-06-14
2393,1693,BlueDart,117,2023-06-18,2023-06-23
2394,2731,DTDC,124,2024-09-07,2024-09-14
2395,445,BlueDart,79,2023-12-09,2023-12-19
2396,2888,Ekart,164,2023-08-07,2023-08-09
2397,1643,DTDC,154,2023-02-07,2023-02-14
2398,1673,DTDC,61,2025-01-27,2025-02-03
2399,688,BlueDart,98,2023-10-07,2023-10-17
2400,3170,Delhivery,119,2023-11-02,2023-11-08
2401,1565,BlueDart,170,2024-05-12,2024-05-20
2402,2405,BlueDart,197,2023-06-03,2023-06-10
2403,414,BlueDart,161,2025-04-06,2025-04-12
2404,874,BlueDart,196,2025-02-10,2025-02-17
2405,196,Delhivery,60,2024-06-15,2024-06-20
2406,2875,DTDC,154,2024-02-05,2024-02-15
2407,2826,DTDC,174,2023-09-28,2023-10-04
2408,1790,DTDC,91,2025-05-03,2025-05-13
2409,538,Delhivery,176,2023-01-04,2023-01-13
2410,355,Ekart,104,2023-04-10,2023-04-18
2411,3429,BlueDart,140,2023-04-28,2023-05-08
2412,3084,Delhivery,169,2024-09-09,2024-09-18
2413,2929,Delhivery,69,2025-02-19,2025-02-28
2414,1405,DTDC,108,2023-08-22,2023-09-01
2415,3353,Ekart,59,2023-01-22,2023-01-29
2416,2367,Ekart,71,2023-03-08,2023-03-14
2417,3468,Ekart,83,2023-05-06,2023-05-15
2418,1600,BlueDart,76,2023-03-23,2023-03-29
2419,1819,Ekart,131,2023-11-14,2023-11-16
2420,336,Ekart,168,2023-06-21,2023-06-25
2421,2318,DTDC,47,2024-10-20,2024-10-25
2422,2293,BlueDart,128,2023-04-29,2023-05-01
2423,1856,BlueDart,62,2024-11-30,2024-12-06
2424,2280,Delhivery,47,2024-08-03,2024-08-06
2425,1276,Ekart,142,2024-10-23,2024-10-27
2426,150,BlueDart,178,2025-05-04,2025-05-07
2427,2567,DTDC,85,2024-01-03,2024-01-09
2428,1640,Delhivery,125,2025-03-04,2025-03-09
2429,216,Delhivery,181,2024-06-08,2024-06-11
2430,1782,Delhivery,108,2024-03-23,2024-04-01
2431,2769,Ekart,154,2025-03-03,2025-03-07
2432,2453,Ekart,111,2023-01-19,2023-01-24
2433,2748,Ekart,78,2023-02-17,2023-02-25
2434,3055,BlueDart,96,2024-10-30,2024-11-09
2435,3491,Ekart,176,2024-01-04,2024-01-14
2436,2060,Delhivery,177,2024-05-11,2024-05-19
2437,2942,Ekart,172,2025-03-30,2025-04-07
2438,2843,BlueDart,60,2023-10-17,2023-10-20
2439,609,DTDC,48,2023-09-01,2023-09-07
2440,1435,DTDC,50,2024-09-08,2024-09-13
2441,2892,DTDC,76,2024-02-06,2024-02-10
2442,925,DTDC,109,2023-12-09,2023-12-13
2443,2917,DTDC,62,2025-03-20,2025-03-25
2444,455,DTDC,54,2023-09-09,2023-09-19
2445,2898,Delhivery,150,2023-11-25,2023-12-04
2446,663,Ekart,167,2025-05-07,2025-05-17
2447,3002,DTDC,51,2024-01-18,2024-01-24
2448,3025,DTDC,105,2025-03-31,2025-04-02
2449,1687,DTDC,186,2023-05-01,2023-05-07
2450,2499,BlueDart,171,2023-10-14,2023-10-24
2451,2582,Delhivery,71,2023-12-27,2024-01-04
2452,1781,Ekart,181,2025-04-05,2025-04-13
2453,3117,DTDC,174,2024-02-28,2024-03-08
2454,2472,BlueDart,118,2023-12-07,2023-12-12
2455,2532,BlueDart,196,2024-04-06,2024-04-13
2456,857,DTDC,59,2023-02-12,2023-02-17
2457,2507,BlueDart,136,2024-08-07,2024-08-12
2458,2997,DTDC,68,2023-01-23,2023-01-28
2459,2591,Ekart,73,2024-01-16,2024-01-25
2460,3440,DTDC,176,2025-01-27,2025-02-01
2461,818,Delhivery,95,2024-04-05,2024-04-15
2462,1852,Delhivery,180,2023-03-23,2023-04-01
2463,1775,Delhivery,156,2023-11-26,2023-12-06
2464,1167,BlueDart,50,2024-02-17,2024-02-20
2465,1030,Ekart,117,2025-05-06,2025-05-14
2466,1338,DTDC,139,2024-01-22,2024-01-29
2467,906,BlueDart,140,2024-12-07,2024-12-15
2468,799,Delhivery,93,2024-12-23,2025-01-02
2469,2536,BlueDart,93,2023-05-27,2023-05-31
2470,239,Delhivery,54,2023-10-18,2023-10-22
2471,946,BlueDart,47,2024-05-18,2024-05-28
2472,1238,DTDC,184,2024-10-20,2024-10-30
2473,2935,DTDC,51,2025-01-24,2025-01-29
2474,3100,BlueDart,91,2023-04-05,2023-04-09
2475,1373,BlueDart,166,2025-03-01,2025-03-10
2476,2580,Delhivery,60,2024-04-27,2024-05-04
2477,733,BlueDart,198,2024-09-06,2024-09-10
2478,634,BlueDart,93,2023-01-25,2023-01-28
2479,1819,Ekart,161,2023-01-15,2023-01-21
2480,1095,Ekart,52,2024-12-31,2025-01-02
2481,2966,Delhivery,60,2024-04-28,2024-05-04
2482,926,BlueDart,90,2024-09-10,2024-09-14
2483,1686,Ekart,199,2024-08-16,2024-08-24
2484,982,DTDC,183,2024-07-13,2024-07-17
2485,919,Delhivery,44,2023-03-31,2023-04-05
2486,2926,BlueDart,183,2024-12-02,2024-12-07
2487,810,DTDC,156,2025-04-30,2025-05-05
2488,3061,DTDC,57,2025-02-24,2025-03-01
2489,1226,Ekart,167,2025-01-06,2025-01-08
2490,2758,Ekart,133,2024-02-28,2024-03-02
2491,1723,Delhivery,169,2023-03-31,2023-04-07
2492,456,Delhivery,141,2024-10-22,2024-10-25
2493,2865,BlueDart,188,2024-09-16,2024-09-22
2494,756,Delhivery,198,2023-06-18,2023-06-23
2495,2009,Ekart,173,2025-01-31,2025-02-10
2496,2380,Delhivery,56,2023-08-04,2023-08-08
2497,3255,Delhivery,41,2023-02-09,2023-02-19
2498,1970,BlueDart,76,2023-06-12,2023-06-17
2499,2679,Ekart,152,2025-05-19,2025-05-28
2500,2126,Delhivery,199,2023-08-31,2023-09-02
