order_item_id,order_id,product_id,quantity,selling_price,discount,final_price
839,3364,18,1,2740,87,2653
840,669,2,3,871,88,783
841,2494,34,3,2869,95,2774
842,34,18,2,2740,161,2579
843,3305,16,3,2574,109,2465
844,859,28,2,3375,83,3292
845,3439,21,3,1910,24,1886
846,184,31,2,3246,84,3162
847,3288,17,2,3145,31,3114
848,155,34,1,2869,1,2868
849,2255,22,2,3610,34,3576
850,1126,33,2,3027,54,2973
851,2501,19,3,2161,186,1975
852,2115,26,3,3616,96,3520
853,2413,28,2,3375,115,3260
854,1058,35,3,4634,148,4486
855,2871,30,1,2674,104,2570
856,3496,7,2,1535,179,1356
857,211,2,2,871,149,722
858,1804,6,2,1957,159,1798
859,3108,6,1,1957,6,1951
860,3261,14,3,1491,66,1425
861,1607,29,1,3317,86,3231
862,1771,31,2,3246,107,3139
863,1388,21,1,1910,167,1743
864,2070,5,3,2071,186,1885
865,393,28,1,3375,175,3200
866,1199,25,2,3331,169,3162
867,2798,17,3,3145,185,2960
868,2844,12,1,4484,72,4412
869,2621,14,2,1491,156,1335
870,1343,28,3,3375,132,3243
871,3111,2,2,871,82,789
872,3202,2,3,871,85,786
873,2362,27,2,1051,181,870
874,1274,15,2,3293,87,3206
875,3070,3,1,2369,182,2187
876,1781,17,1,3145,143,3002
877,2200,5,2,2071,179,1892
878,510,11,2,2784,114,2670
879,1354,20,1,2499,33,2466
880,2208,4,3,2713,61,2652
881,1753,21,3,1910,125,1785
882,2107,12,2,4484,77,4407
883,3116,5,3,2071,105,1966
884,1178,16,3,2574,165,2409
885,2291,16,3,2574,104,2470
886,803,4,3,2713,98,2615
887,905,21,3,1910,89,1821
888,90,2,3,871,21,850
889,2250,6,1,1957,112,1845
890,345,25,3,3331,85,3246
891,1205,14,1,1491,194,1297
892,2901,33,2,3027,37,2990
893,2148,32,2,3085,89,2996
894,886,25,2,3331,12,3319
895,601,25,2,3331,106,3225
896,1731,4,1,2713,191,2522
897,2786,14,2,1491,77,1414
898,2438,19,1,2161,160,2001
899,3199,17,2,3145,130,3015
900,2944,25,3,3331,189,3142
901,2201,16,1,2574,26,2548
902,804,5,3,2071,38,2033
903,2784,15,2,3293,112,3181
904,2925,27,1,1051,122,929
905,3434,4,2,2713,56,2657
906,1147,8,2,2864,77,2787
907,1754,23,2,1578,118,1460
908,557,12,3,4484,105,4379
909,1821,25,1,3331,100,3231
910,169,35,2,4634,178,4456
911,2480,33,3,3027,141,2886
912,3210,32,2,3085,67,3018
913,1117,32,2,3085,156,2929
914,1169,19,3,2161,61,2100
915,567,33,3,3027,85,2942
916,3072,23,1,1578,114,1464
917,3086,30,2,2674,7,2667
918,1908,16,2,2574,99,2475
919,1153,27,3,1051,121,930
920,93,2,2,871,38,833
921,1453,31,2,3246,119,3127
922,1824,6,2,1957,152,1805
923,362,23,1,1578,76,1502
924,1930,5,2,2071,193,1878
925,852,14,3,1491,198,1293
926,239,4,3,2713,150,2563
927,191,3,3,2369,183,2186
928,3262,18,3,2740,8,2732
929,1463,27,2,1051,101,950
930,3051,33,1,3027,61,2966
931,1407,19,3,2161,67,2094
932,2682,16,3,2574,85,2489
933,1401,28,2,3375,62,3313
934,534,12,1,4484,173,4311
935,2586,27,2,1051,8,1043
936,1911,1,1,2461,66,2395
937,323,2,3,871,188,683
938,1006,5,1,2071,188,1883
939,2727,20,3,2499,192,2307
940,323,24,2,2514,19,2495
941,3014,33,3,3027,151,2876
942,356,26,2,3616,20,3596
943,2058,7,3,1535,81,1454
944,3226,14,3,1491,114,1377
945,314,18,2,2740,109,2631
946,1927,20,3,2499,78,2421
947,2092,29,2,3317,23,3294
948,2740,27,3,1051,124,927
949,1891,1,2,2461,184,2277
950,2667,27,2,1051,171,880
951,2901,25,3,3331,37,3294
952,2917,2,3,871,95,776
953,1406,9,2,3230,103,3127
954,2630,24,1,2514,134,2380
955,673,5,2,2071,183,1888
956,15,15,3,3293,59,3234
957,762,12,3,4484,180,4304
958,72,32,2,3085,73,3012
959,2787,21,2,1910,123,1787
960,1730,16,3,2574,136,2438
961,1038,12,1,4484,17,4467
962,886,4,2,2713,17,2696
963,1541,6,3,1957,99,1858
964,1260,3,2,2369,124,2245
965,2261,29,1,3317,54,3263
966,3004,6,2,1957,116,1841
967,1070,33,2,3027,42,2985
968,3390,30,2,2674,77,2597
969,1341,9,1,3230,48,3182
970,69,17,2,3145,26,3119
971,3208,11,3,2784,57,2727
972,925,33,2,3027,165,2862
973,3063,23,1,1578,137,1441
974,2036,27,2,1051,79,972
975,835,31,2,3246,24,3222
976,313,6,1,1957,93,1864
977,36,33,3,3027,48,2979
978,1532,10,2,4508,131,4377
979,3164,13,2,2885,107,2778
980,1431,21,3,1910,20,1890
981,3178,14,3,1491,134,1357
982,688,35,2,4634,163,4471
983,2468,8,2,2864,140,2724
984,3305,21,2,1910,159,1751
985,1244,4,3,2713,133,2580
986,1537,5,1,2071,141,1930
987,3439,22,2,3610,132,3478
988,1414,8,2,2864,117,2747
989,842,12,1,4484,137,4347
990,1275,7,3,1535,56,1479
991,2244,35,3,4634,23,4611
992,804,3,3,2369,14,2355
993,1578,35,1,4634,66,4568
994,2882,13,2,2885,32,2853
995,422,12,2,4484,40,4444
996,3050,24,3,2514,118,2396
997,3013,16,1,2574,150,2424
998,2110,7,1,1535,16,1519
999,792,21,1,1910,120,1790
1000,1212,19,1,2161,22,2139
1001,1022,26,1,3616,50,3566
1002,1460,6,2,1957,164,1793
1003,258,24,1,2514,13,2501
1004,778,21,1,1910,9,1901
1005,43,4,2,2713,75,2638
1006,361,29,2,3317,136,3181
1007,3033,7,1,1535,157,1378
1008,2249,27,2,1051,157,894
1009,1282,20,3,2499,196,2303
1010,3037,21,2,1910,104,1806
1011,3278,28,1,3375,191,3184
1012,491,20,2,2499,77,2422
1013,403,12,3,4484,151,4333
1014,2450,10,2,4508,157,4351
1015,226,18,2,2740,39,2701
1016,337,27,2,1051,175,876
1017,429,7,1,1535,107,1428
1018,2827,25,3,3331,97,3234
1019,3088,6,1,1957,15,1942
1020,656,34,3,2869,33,2836
1021,506,17,1,3145,189,2956
1022,1710,26,3,3616,36,3580
1023,2815,33,1,3027,38,2989
1024,1458,6,3,1957,127,1830
1025,3204,26,1,3616,166,3450
1026,3192,25,3,3331,145,3186
1027,2168,25,1,3331,7,3324
1028,2034,13,3,2885,69,2816
1029,46,6,3,1957,0,1957
1030,570,23,3,1578,58,1520
1031,3114,23,2,1578,33,1545
1032,1868,9,3,3230,160,3070
1033,647,4,3,2713,51,2662
1034,2644,10,1,4508,11,4497
1035,1392,30,2,2674,143,2531
1036,1041,32,3,3085,32,3053
1037,501,13,3,2885,118,2767
1038,362,10,3,4508,89,4419
1039,2938,19,2,2161,47,2114
1040,2097,3,2,2369,173,2196
1041,2588,2,3,871,37,834
1042,3302,34,2,2869,4,2865
1043,2263,25,1,3331,73,3258
1044,1074,2,1,871,46,825
1045,1469,1,2,2461,200,2261
1046,1848,20,2,2499,67,2432
1047,1398,26,3,3616,155,3461
1048,96,3,3,2369,148,2221
1049,2059,17,1,3145,162,2983
1050,1607,33,2,3027,111,2916
1051,385,17,1,3145,9,3136
1052,3445,25,2,3331,160,3171
1053,904,23,2,1578,34,1544
1054,2175,33,3,3027,125,2902
1055,2982,33,3,3027,113,2914
1056,2856,25,2,3331,108,3223
1057,1595,16,1,2574,52,2522
1058,525,4,2,2713,165,2548
1059,362,9,3,3230,5,3225
1060,2278,7,3,1535,49,1486
1061,1975,25,1,3331,71,3260
1062,1832,18,3,2740,192,2548
1063,64,6,3,1957,157,1800
1064,850,14,3,1491,4,1487
1065,2954,22,1,3610,194,3416
1066,3268,17,3,3145,150,2995
1067,2295,21,3,1910,62,1848
1068,1188,11,3,2784,145,2639
1069,2914,20,1,2499,150,2349
1070,3314,8,2,2864,117,2747
1071,1261,4,2,2713,59,2654
1072,981,29,1,3317,143,3174
1073,1675,23,1,1578,188,1390
1074,231,31,1,3246,163,3083
1075,517,22,3,3610,56,3554
1076,3309,26,2,3616,2,3614
1077,2118,17,3,3145,194,2951
1078,3065,26,3,3616,135,3481
1079,2822,27,2,1051,97,954
1080,1506,10,3,4508,42,4466
1081,651,35,3,4634,47,4587
1082,2198,34,1,2869,183,2686
1083,895,1,1,2461,134,2327
1084,859,10,1,4508,95,4413
1085,2107,3,2,2369,130,2239
1086,2980,22,2,3610,137,3473
1087,1987,20,3,2499,108,2391
1088,2058,27,3,1051,126,925
1089,1141,2,3,871,102,769
1090,1965,21,3,1910,56,1854
1091,2354,18,3,2740,71,2669
1092,1372,21,3,1910,121,1789
1093,1464,10,1,4508,59,4449
1094,1321,13,1,2885,122,2763
1095,1351,23,3,1578,181,1397
1096,2551,11,3,2784,179,2605
1097,2903,32,2,3085,137,2948
1098,2810,30,2,2674,22,2652
1099,1193,5,3,2071,162,1909
1100,641,34,2,2869,175,2694
1101,3116,28,2,3375,82,3293
1102,483,8,3,2864,166,2698
1103,1371,32,2,3085,65,3020
1104,1665,15,2,3293,156,3137
1105,3144,23,2,1578,18,1560
1106,1273,23,3,1578,111,1467
1107,1805,8,3,2864,103,2761
1108,974,34,3,2869,109,2760
1109,847,1,1,2461,144,2317
1110,3352,23,3,1578,129,1449
1111,1623,12,1,4484,28,4456
1112,3108,13,1,2885,21,2864
1113,2672,21,3,1910,121,1789
1114,593,10,1,4508,71,4437
1115,3111,9,3,3230,71,3159
1116,1251,35,3,4634,55,4579
1117,1681,11,2,2784,97,2687
1118,2130,4,3,2713,160,2553
1119,2844,17,2,3145,167,2978
1120,2074,4,1,2713,162,2551
1121,3251,3,2,2369,2,2367
1122,2268,14,1,1491,76,1415
1123,898,1,1,2461,85,2376
1124,1535,29,3,3317,61,3256
1125,3060,34,2,2869,102,2767
1126,1337,32,1,3085,88,2997
1127,65,17,2,3145,106,3039
1128,632,23,1,1578,149,1429
1129,1792,26,1,3616,157,3459
1130,3378,32,2,3085,191,2894
1131,565,26,3,3616,179,3437
1132,2577,32,1,3085,12,3073
1133,1619,22,3,3610,52,3558
1134,258,20,3,2499,146,2353
1135,628,7,3,1535,176,1359
1136,1821,34,2,2869,104,2765
1137,3023,10,3,4508,93,4415
1138,1464,3,1,2369,21,2348
1139,2659,21,3,1910,200,1710
1140,81,14,3,1491,62,1429
1141,1311,32,2,3085,87,2998
1142,1583,9,1,3230,40,3190
1143,892,12,2,4484,66,4418
1144,2627,24,2,2514,122,2392
1145,3066,33,2,3027,73,2954
1146,2299,26,1,3616,114,3502
1147,337,2,2,871,87,784
1148,265,7,3,1535,129,1406
1149,1517,30,2,2674,95,2579
1150,2776,5,1,2071,146,1925
1151,3251,18,2,2740,24,2716
1152,677,20,3,2499,199,2300
1153,411,22,1,3610,172,3438
1154,2218,28,2,3375,158,3217
1155,2757,12,3,4484,194,4290
1156,2639,16,3,2574,199,2375
1157,1950,22,3,3610,146,3464
1158,1780,18,2,2740,113,2627
1159,1308,23,2,1578,199,1379
1160,1482,3,2,2369,4,2365
1161,2510,21,2,1910,185,1725
1162,862,17,3,3145,181,2964
1163,1770,20,1,2499,196,2303
1164,2018,35,2,4634,168,4466
1165,3280,7,2,1535,105,1430
1166,11,12,1,4484,185,4299
1167,1995,18,3,2740,13,2727
1168,1223,26,3,3616,61,3555
1169,1475,8,2,2864,53,2811
1170,209,30,2,2674,31,2643
1171,1365,4,1,2713,31,2682
1172,937,17,2,3145,116,3029
1173,985,19,3,2161,67,2094
1174,2844,5,3,2071,67,2004
1175,709,35,2,4634,34,4600
1176,2050,23,2,1578,119,1459
1177,426,22,2,3610,65,3545
1178,2655,15,2,3293,69,3224
1179,1612,32,2,3085,24,3061
1180,1533,35,2,4634,166,4468
1181,2725,30,1,2674,158,2516
1182,593,21,1,1910,60,1850
1183,1432,35,2,4634,95,4539
1184,2385,2,3,871,191,680
1185,2449,23,2,1578,191,1387
1186,2055,20,2,2499,92,2407
1187,1649,7,3,1535,104,1431
1188,3168,3,1,2369,135,2234
1189,482,17,3,3145,163,2982
1190,977,13,2,2885,42,2843
1191,2684,14,3,1491,188,1303
1192,1232,20,2,2499,0,2499
1193,1031,2,2,871,26,845
1194,2596,26,3,3616,113,3503
1195,2019,7,2,1535,186,1349
1196,1006,32,3,3085,177,2908
1197,1431,19,1,2161,142,2019
1198,171,21,3,1910,87,1823
1199,2046,34,3,2869,55,2814
1200,3140,19,2,2161,182,1979
1201,1891,26,1,3616,31,3585
1202,3378,2,1,871,155,716
1203,319,25,1,3331,4,3327
1204,2777,30,2,2674,157,2517
1205,3105,2,3,871,10,861
1206,145,7,2,1535,191,1344
1207,3239,25,2,3331,146,3185
1208,2003,18,3,2740,8,2732
1209,2447,35,2,4634,179,4455
1210,1286,12,3,4484,80,4404
1211,640,7,2,1535,180,1355
1212,2369,8,3,2864,93,2771
1213,3157,16,3,2574,140,2434
1214,2773,28,2,3375,102,3273
1215,3239,16,2,2574,50,2524
1216,1508,28,2,3375,61,3314
1217,2435,23,3,1578,134,1444
1218,237,27,1,1051,125,926
1219,2188,30,1,2674,34,2640
1220,3192,35,1,4634,69,4565
1221,3281,6,1,1957,59,1898
1222,795,23,1,1578,192,1386
1223,777,1,1,2461,69,2392
1224,1270,4,3,2713,119,2594
1225,1269,11,2,2784,162,2622
1226,3486,15,2,3293,103,3190
1227,2918,15,2,3293,122,3171
1228,3360,27,2,1051,196,855
1229,2131,5,3,2071,68,2003
1230,3145,2,1,871,180,691
1231,1869,1,3,2461,13,2448
1232,2576,15,2,3293,198,3095
1233,3334,28,2,3375,143,3232
1234,2104,10,2,4508,6,4502
1235,2742,12,2,4484,46,4438
1236,1929,27,1,1051,186,865
1237,3277,17,3,3145,199,2946
1238,3128,5,1,2071,129,1942
1239,2390,34,2,2869,109,2760
1240,2754,7,1,1535,32,1503
1241,310,9,1,3230,42,3188
1242,682,17,3,3145,168,2977
1243,339,21,1,1910,96,1814
1244,3235,7,3,1535,125,1410
1245,3453,35,3,4634,37,4597
1246,1616,22,3,3610,78,3532
1247,2578,21,2,1910,67,1843
1248,2868,18,2,2740,95,2645
1249,2812,14,1,1491,95,1396
1250,313,21,2,1910,73,1837
1251,3266,8,3,2864,24,2840
1252,2852,35,3,4634,195,4439
1253,1565,22,1,3610,54,3556
1254,75,29,1,3317,130,3187
1255,845,22,1,3610,14,3596
1256,2430,35,1,4634,176,4458
1257,1757,14,2,1491,184,1307
1258,409,33,2,3027,199,2828
1259,329,35,2,4634,127,4507
1260,552,17,2,3145,171,2974
1261,1070,11,1,2784,19,2765
1262,996,34,1,2869,50,2819
1263,400,21,2,1910,15,1895
1264,693,8,1,2864,113,2751
1265,47,35,1,4634,99,4535
1266,1973,13,1,2885,130,2755
1267,1978,26,2,3616,119,3497
1268,44,3,3,2369,146,2223
1269,1980,27,3,1051,170,881
1270,972,28,1,3375,139,3236
1271,3033,30,2,2674,36,2638
1272,1725,24,1,2514,123,2391
1273,2608,31,3,3246,16,3230
1274,2044,27,1,1051,24,1027
1275,2235,10,1,4508,72,4436
1276,2298,34,3,2869,101,2768
1277,422,4,3,2713,76,2637
1278,911,33,2,3027,147,2880
1279,663,3,1,2369,171,2198
1280,1346,25,2,3331,167,3164
1281,1759,26,2,3616,157,3459
1282,2412,30,2,2674,27,2647
1283,1323,6,2,1957,9,1948
1284,84,15,3,3293,174,3119
1285,136,25,2,3331,145,3186
1286,940,32,3,3085,3,3082
1287,3336,20,1,2499,86,2413
1288,1846,8,3,2864,152,2712
1289,284,4,1,2713,141,2572
1290,409,24,3,2514,146,2368
1291,583,13,2,2885,139,2746
1292,1894,26,2,3616,2,3614
1293,1361,18,1,2740,30,2710
1294,1020,16,1,2574,153,2421
1295,3199,26,3,3616,35,3581
1296,3260,22,1,3610,102,3508
1297,464,1,1,2461,44,2417
1298,3100,28,3,3375,188,3187
1299,2090,2,3,871,181,690
1300,2107,30,2,2674,70,2604
1301,950,1,1,2461,154,2307
1302,946,13,2,2885,139,2746
1303,2796,33,2,3027,49,2978
1304,1484,6,1,1957,104,1853
1305,3487,29,1,3317,83,3234
1306,1385,6,2,1957,79,1878
1307,892,17,2,3145,146,2999
1308,668,23,1,1578,6,1572
1309,3309,6,2,1957,12,1945
1310,1002,6,1,1957,139,1818
1311,1354,13,1,2885,146,2739
1312,2388,24,3,2514,162,2352
1313,49,31,3,3246,148,3098
1314,2470,15,2,3293,194,3099
1315,2020,30,1,2674,126,2548
1316,110,6,2,1957,179,1778
1317,1683,13,1,2885,88,2797
1318,2348,33,2,3027,14,3013
1319,1039,20,1,2499,33,2466
1320,382,25,1,3331,84,3247
1321,3315,26,2,3616,138,3478
1322,2275,15,3,3293,161,3132
1323,1836,21,1,1910,61,1849
1324,473,25,3,3331,66,3265
1325,1904,30,2,2674,117,2557
1326,1589,28,1,3375,2,3373
1327,1330,18,1,2740,79,2661
1328,2738,30,3,2674,162,2512
1329,3124,15,1,3293,163,3130
1330,933,31,1,3246,11,3235
1331,2377,15,1,3293,67,3226
1332,2971,27,3,1051,184,867
1333,2048,29,2,3317,193,3124
1334,3193,17,2,3145,29,3116
1335,1151,1,2,2461,138,2323
1336,1244,35,1,4634,150,4484
1337,3456,29,3,3317,55,3262
1338,1411,8,3,2864,23,2841
1339,3462,25,1,3331,87,3244
1340,211,19,1,2161,123,2038
1341,3477,30,3,2674,199,2475
1342,1225,24,3,2514,183,2331
1343,431,31,2,3246,30,3216
1344,2360,7,1,1535,123,1412
1345,1842,31,2,3246,78,3168
1346,3045,24,2,2514,172,2342
1347,1890,23,2,1578,87,1491
1348,3237,10,3,4508,144,4364
1349,1587,30,1,2674,42,2632
1350,1384,14,2,1491,129,1362
1351,3106,18,3,2740,6,2734
1352,2494,14,3,1491,2,1489
1353,1558,33,2,3027,175,2852
1354,1708,34,2,2869,189,2680
1355,2964,1,2,2461,97,2364
1356,1671,12,3,4484,183,4301
1357,542,5,1,2071,132,1939
1358,139,27,3,1051,121,930
1359,1799,29,2,3317,116,3201
1360,3101,24,2,2514,10,2504
1361,3381,14,3,1491,144,1347
1362,913,27,1,1051,96,955
1363,753,32,2,3085,150,2935
1364,3217,29,1,3317,171,3146
1365,3111,6,1,1957,112,1845
1366,533,16,2,2574,31,2543
1367,2707,27,1,1051,47,1004
1368,2676,3,2,2369,138,2231
1369,672,11,2,2784,51,2733
1370,3180,15,1,3293,175,3118
1371,884,16,1,2574,36,2538
1372,1553,15,2,3293,71,3222
1373,113,2,2,871,181,690
1374,2899,25,3,3331,66,3265
1375,1634,15,3,3293,0,3293
1376,782,23,3,1578,33,1545
1377,1605,22,2,3610,137,3473
1378,1252,21,1,1910,153,1757
1379,1408,6,1,1957,129,1828
1380,3419,16,2,2574,183,2391
1381,1086,4,1,2713,97,2616
1382,1378,17,3,3145,142,3003
1383,3195,19,3,2161,122,2039
1384,477,22,1,3610,27,3583
1385,683,34,1,2869,65,2804
1386,587,24,2,2514,79,2435
1387,1015,34,1,2869,82,2787
1388,1240,29,2,3317,194,3123
1389,3280,9,2,3230,85,3145
1390,1738,2,2,871,142,729
1391,2230,34,3,2869,114,2755
1392,740,26,1,3616,173,3443
1393,2418,3,1,2369,184,2185
1394,1021,9,1,3230,31,3199
1395,382,5,2,2071,8,2063
1396,1699,21,3,1910,102,1808
1397,2363,14,3,1491,198,1293
1398,2318,9,3,3230,120,3110
1399,2128,34,2,2869,40,2829
1400,313,32,1,3085,179,2906
1401,2325,17,1,3145,79,3066
1402,2361,24,2,2514,44,2470
1403,2366,8,2,2864,170,2694
1404,471,26,2,3616,76,3540
1405,798,28,1,3375,60,3315
1406,2075,12,3,4484,142,4342
1407,80,1,2,2461,1,2460
1408,170,21,1,1910,179,1731
1409,1279,12,3,4484,124,4360
1410,615,22,3,3610,20,3590
1411,653,2,1,871,174,697
1412,2004,1,1,2461,185,2276
1413,1113,24,2,2514,93,2421
1414,2171,5,2,2071,70,2001
1415,2698,32,3,3085,35,3050
1416,1663,5,1,2071,68,2003
1417,1309,27,1,1051,119,932
1418,701,2,1,871,91,780
1419,2340,26,3,3616,174,3442
1420,700,29,2,3317,70,3247
1421,1632,4,1,2713,184,2529
1422,3142,4,2,2713,136,2577
1423,2224,22,2,3610,188,3422
1424,2347,13,1,2885,3,2882
1425,581,24,3,2514,126,2388
1426,886,16,3,2574,142,2432
1427,2639,26,3,3616,181,3435
1428,3259,1,2,2461,12,2449
1429,1825,6,2,1957,85,1872
1430,1644,10,1,4508,34,4474
1431,3038,32,1,3085,68,3017
1432,2883,35,2,4634,128,4506
1433,1886,7,3,1535,162,1373
1434,182,1,1,2461,93,2368
1435,2034,7,3,1535,110,1425
1436,114,31,3,3246,33,3213
1437,2341,9,2,3230,18,3212
1438,3475,9,1,3230,30,3200
1439,2953,10,3,4508,185,4323
1440,930,23,1,1578,60,1518
1441,3448,10,3,4508,115,4393
1442,2652,1,2,2461,147,2314
1443,1395,13,2,2885,149,2736
1444,423,33,1,3027,151,2876
1445,1524,22,3,3610,161,3449
1446,1759,21,1,1910,19,1891
1447,1818,14,3,1491,165,1326
1448,676,6,2,1957,153,1804
1449,3402,2,2,871,85,786
1450,454,30,2,2674,178,2496
1451,2300,20,1,2499,76,2423
1452,1688,30,1,2674,149,2525
1453,1417,11,2,2784,33,2751
1454,974,6,3,1957,139,1818
1455,2676,5,1,2071,76,1995
1456,966,31,3,3246,115,3131
1457,1967,28,3,3375,118,3257
1458,784,11,2,2784,76,2708
1459,1404,20,1,2499,161,2338
1460,2126,20,3,2499,118,2381
1461,1542,32,1,3085,154,2931
1462,1383,24,2,2514,28,2486
1463,913,26,3,3616,78,3538
1464,177,34,3,2869,165,2704
1465,193,11,3,2784,146,2638
1466,2652,15,2,3293,136,3157
1467,514,2,3,871,75,796
1468,1716,19,2,2161,148,2013
1469,2954,4,3,2713,7,2706
1470,39,4,3,2713,73,2640
1471,1452,5,2,2071,178,1893
1472,1701,31,1,3246,122,3124
1473,1661,9,2,3230,42,3188
1474,2843,25,3,3331,199,3132
1475,1072,9,1,3230,93,3137
1476,1690,10,1,4508,56,4452
1477,3115,15,1,3293,152,3141
1478,3401,6,3,1957,68,1889
1479,1361,4,1,2713,173,2540
1480,446,10,2,4508,61,4447
1481,3358,8,2,2864,47,2817
1482,270,12,2,4484,79,4405
1483,1725,17,2,3145,84,3061
1484,270,1,1,2461,162,2299
1485,2501,34,2,2869,32,2837
1486,2502,15,1,3293,84,3209
1487,1837,34,3,2869,69,2800
1488,2357,20,1,2499,40,2459
1489,3417,35,3,4634,62,4572
1490,2804,21,3,1910,106,1804
1491,3226,27,3,1051,123,928
1492,1021,31,1,3246,90,3156
1493,1767,2,1,871,42,829
1494,1905,11,3,2784,77,2707
1495,44,16,2,2574,83,2491
1496,587,3,3,2369,51,2318
1497,2881,2,3,871,9,862
1498,3451,4,2,2713,76,2637
1499,3444,30,2,2674,17,2657
1500,1850,20,2,2499,37,2462
1501,3449,33,2,3027,63,2964
1502,2698,21,2,1910,66,1844
1503,722,4,3,2713,72,2641
1504,2537,16,1,2574,102,2472
1505,2966,32,3,3085,36,3049
1506,1815,4,3,2713,110,2603
1507,921,24,2,2514,146,2368
1508,2802,13,2,2885,59,2826
1509,1136,26,3,3616,4,3612
1510,3187,21,1,1910,189,1721
1511,715,12,3,4484,88,4396
1512,2843,33,2,3027,142,2885
1513,812,15,2,3293,116,3177
1514,907,16,3,2574,25,2549
1515,953,16,1,2574,123,2451
1516,2577,18,2,2740,63,2677
1517,943,14,1,1491,46,1445
1518,3462,28,2,3375,25,3350
1519,3106,12,1,4484,75,4409
1520,2595,31,2,3246,5,3241
1521,2927,35,2,4634,48,4586
1522,991,30,1,2674,14,2660
1523,1328,15,2,3293,11,3282
1524,515,5,2,2071,12,2059
1525,393,16,1,2574,83,2491
1526,368,2,2,871,181,690
1527,2189,24,2,2514,83,2431
1528,1093,32,1,3085,150,2935
1529,624,4,2,2713,38,2675
1530,1252,20,2,2499,100,2399
1531,2543,5,1,2071,151,1920
1532,359,11,2,2784,95,2689
1533,2092,9,2,3230,59,3171
1534,2118,3,2,2369,197,2172
1535,3459,5,3,2071,23,2048
1536,88,16,3,2574,88,2486
1537,915,23,3,1578,190,1388
1538,3122,20,3,2499,65,2434
1539,1927,5,3,2071,182,1889
1540,2037,8,2,2864,177,2687
1541,497,21,2,1910,127,1783
1542,712,26,2,3616,59,3557
1543,539,33,3,3027,166,2861
1544,72,18,2,2740,62,2678
1545,1682,28,1,3375,190,3185
1546,2743,9,1,3230,171,3059
1547,2934,35,3,4634,93,4541
1548,539,28,1,3375,80,3295
1549,1786,1,1,2461,117,2344
1550,1185,5,2,2071,10,2061
1551,2487,10,1,4508,80,4428
1552,2735,25,3,3331,91,3240
1553,1887,27,3,1051,114,937
1554,2810,5,2,2071,48,2023
1555,99,14,3,1491,108,1383
1556,3136,33,1,3027,190,2837
1557,323,3,1,2369,11,2358
1558,394,19,2,2161,187,1974
1559,2458,4,3,2713,55,2658
1560,2149,10,2,4508,131,4377
1561,2204,33,3,3027,25,3002
1562,3274,14,1,1491,71,1420
1563,1581,26,3,3616,29,3587
1564,467,16,3,2574,133,2441
1565,2899,27,3,1051,121,930
1566,363,35,3,4634,90,4544
1567,1723,34,3,2869,90,2779
1568,145,3,2,2369,160,2209
1569,3108,25,2,3331,102,3229
1570,1961,35,1,4634,97,4537
1571,50,12,3,4484,8,4476
1572,2000,31,1,3246,182,3064
1573,2615,11,1,2784,185,2599
1574,1190,8,3,2864,171,2693
1575,792,29,1,3317,161,3156
1576,1721,30,1,2674,90,2584
1577,2113,19,1,2161,119,2042
1578,2917,15,3,3293,185,3108
1579,204,2,3,871,56,815
1580,2132,26,3,3616,113,3503
1581,1046,24,1,2514,164,2350
1582,2248,23,2,1578,155,1423
1583,326,14,2,1491,118,1373
1584,1080,17,2,3145,123,3022
1585,2158,3,2,2369,97,2272
1586,1841,33,3,3027,106,2921
1587,1383,24,1,2514,143,2371
1588,1741,32,1,3085,21,3064
1589,187,20,2,2499,110,2389
1590,3259,23,3,1578,155,1423
1591,1244,24,2,2514,53,2461
1592,200,16,1,2574,128,2446
1593,601,29,1,3317,150,3167
1594,552,2,3,871,8,863
1595,1756,23,3,1578,88,1490
1596,3157,22,1,3610,61,3549
1597,1975,31,3,3246,122,3124
1598,820,16,1,2574,173,2401
1599,2817,7,2,1535,126,1409
1600,3207,31,1,3246,151,3095
1601,1521,11,2,2784,27,2757
1602,2758,19,3,2161,123,2038
1603,589,10,1,4508,26,4482
1604,568,17,3,3145,14,3131
1605,1316,24,2,2514,86,2428
1606,1402,2,3,871,14,857
1607,2078,19,3,2161,8,2153
1608,2401,3,3,2369,144,2225
1609,1645,14,3,1491,126,1365
1610,2089,30,1,2674,133,2541
1611,1547,31,1,3246,79,3167
1612,55,7,2,1535,54,1481
1613,2156,13,2,2885,63,2822
1614,113,15,3,3293,15,3278
1615,1193,2,3,871,20,851
1616,2520,15,2,3293,40,3253
1617,73,20,3,2499,57,2442
1618,1139,32,3,3085,182,2903
1619,2320,7,2,1535,145,1390
1620,1693,27,2,1051,69,982
1621,2537,25,1,3331,131,3200
1622,1472,32,3,3085,49,3036
1623,3271,7,3,1535,155,1380
1624,1380,25,1,3331,37,3294
1625,1341,10,2,4508,199,4309
1626,680,26,1,3616,1,3615
1627,532,9,1,3230,9,3221
1628,1525,15,2,3293,9,3284
1629,1850,25,3,3331,119,3212
1630,323,7,1,1535,92,1443
1631,3018,24,3,2514,144,2370
1632,2116,3,2,2369,26,2343
1633,1380,11,3,2784,3,2781
1634,1767,5,2,2071,103,1968
1635,3282,3,3,2369,138,2231
1636,2373,8,1,2864,55,2809
1637,2267,9,2,3230,134,3096
1638,2601,19,2,2161,124,2037
1639,1564,3,3,2369,142,2227
1640,1337,13,2,2885,21,2864
