order_id,customer_id,platform_id,warehouse_id,order_date,order_status,payment_method
2197,669,5,3,2024-02-08,Shipped,Credit Card
2198,1119,4,4,2024-12-16,Processing,Debit Card
2199,1427,5,8,2023-11-16,Processing,Debit Card
2200,1162,3,2,2023-12-02,Returned,Credit Card
2201,643,6,1,2023-04-24,Delivered,COD
2202,1480,5,3,2023-03-01,Shipped,Credit Card
2203,505,6,7,2024-12-12,Delivered,Credit Card
2204,233,1,8,2023-03-22,Shipped,UPI
2205,466,5,7,2023-08-01,Shipped,Credit Card
2206,510,4,3,2023-04-13,Processing,Credit Card
2207,672,3,1,2024-01-24,Shipped,UPI
2208,101,1,5,2025-04-06,Cancelled,Credit Card
2209,1087,5,5,2023-07-03,Delivered,Credit Card
2210,771,4,5,2025-03-15,Processing,Debit Card
2211,884,4,7,2023-02-21,Returned,Debit Card
2212,537,2,1,2025-04-19,Returned,Credit Card
2213,868,3,8,2025-02-13,Shipped,Credit Card
2214,1101,1,8,2025-03-12,Returned,Credit Card
2215,453,2,1,2024-03-11,Cancelled,COD
2216,757,3,7,2025-06-15,Shipped,COD
2217,1298,2,7,2023-12-11,Returned,UPI
2218,223,4,6,2024-09-10,Processing,Credit Card
2219,469,1,1,2024-12-12,Shipped,COD
2220,383,1,3,2023-06-05,Returned,COD
2221,926,4,8,2024-12-11,Shipped,Credit Card
2222,822,2,6,2024-09-19,Delivered,Debit Card
2223,57,1,2,2023-07-01,Returned,UPI
2224,190,3,5,2024-06-30,Processing,Debit Card
2225,123,1,1,2023-04-21,Shipped,Debit Card
2226,986,6,8,2024-07-26,Cancelled,COD
2227,163,2,6,2024-03-30,Delivered,Credit Card
2228,914,2,7,2025-03-22,Returned,COD
2229,1308,4,2,2023-05-31,Delivered,COD
2230,110,2,5,2023-08-23,Shipped,Credit Card
2231,467,4,6,2024-12-14,Processing,Debit Card
2232,1091,1,8,2024-07-21,Returned,COD
2233,755,3,3,2023-11-14,Cancelled,UPI
2234,1376,5,4,2024-05-30,Returned,Credit Card
2235,742,3,1,2023-02-02,Shipped,Credit Card
2236,626,6,6,2023-10-20,Shipped,Credit Card
2237,299,2,2,2023-04-25,Cancelled,COD
2238,316,6,8,2023-10-20,Processing,Debit Card
2239,1398,5,2,2024-04-06,Shipped,Debit Card
2240,423,2,5,2024-10-22,Cancelled,Debit Card
2241,348,1,4,2025-06-07,Processing,Debit Card
2242,1404,2,2,2024-05-01,Returned,UPI
2243,1342,5,1,2025-03-31,Delivered,Debit Card
2244,506,1,5,2023-12-03,Cancelled,UPI
2245,792,5,4,2023-11-29,Processing,COD
2246,547,5,4,2023-12-05,Cancelled,Credit Card
2247,25,1,2,2024-06-11,Delivered,Debit Card
2248,903,4,5,2024-06-10,Delivered,Debit Card
2249,708,2,5,2023-09-18,Returned,Credit Card
2250,536,3,7,2023-02-24,Processing,COD
2251,1096,3,2,2024-05-01,Processing,COD
2252,923,6,2,2023-01-16,Returned,COD
2253,1319,5,2,2023-05-31,Processing,Debit Card
2254,1029,5,5,2025-06-14,Processing,Debit Card
2255,1275,5,7,2024-08-23,Processing,COD
2256,1415,5,1,2023-11-10,Returned,Debit Card
2257,1186,6,3,2025-05-07,Shipped,UPI
2258,562,4,3,2023-09-17,Shipped,COD
2259,75,1,7,2024-12-28,Returned,COD
2260,549,2,4,2025-05-01,Processing,COD
2261,1214,4,3,2024-06-17,Cancelled,COD
2262,1164,1,3,2023-04-26,Processing,Debit Card
2263,62,4,3,2024-08-03,Cancelled,COD
2264,1059,5,1,2024-12-29,Processing,COD
2265,344,2,2,2023-02-15,Delivered,UPI
2266,380,2,3,2023-01-03,Delivered,UPI
2267,1417,5,7,2024-04-17,Shipped,Debit Card
2268,235,1,1,2024-06-04,Processing,Debit Card
2269,1465,4,2,2023-01-12,Processing,UPI
2270,606,2,6,2024-01-28,Delivered,Credit Card
2271,127,6,4,2024-07-20,Returned,Credit Card
2272,1331,2,2,2024-08-26,Processing,UPI
2273,989,3,7,2025-03-12,Processing,COD
2274,400,3,5,2024-02-23,Processing,Credit Card
2275,1386,1,1,2023-01-04,Cancelled,UPI
2276,937,4,3,2023-01-04,Returned,Credit Card
2277,675,6,7,2024-03-24,Delivered,Credit Card
2278,41,6,1,2024-03-22,Shipped,Debit Card
2279,865,3,2,2023-03-17,Delivered,Debit Card
2280,760,3,2,2024-12-26,Delivered,COD
2281,578,1,8,2024-07-08,Returned,UPI
2282,817,5,5,2025-03-01,Processing,Debit Card
2283,86,5,1,2024-01-12,Processing,COD
2284,881,4,4,2023-10-29,Processing,COD
2285,774,5,7,2023-06-13,Shipped,Debit Card
2286,32,5,4,2024-07-06,Shipped,UPI
2287,968,5,8,2025-03-11,Processing,UPI
2288,746,1,6,2025-04-02,Processing,Debit Card
2289,370,3,8,2025-05-14,Delivered,Debit Card
2290,773,1,4,2023-05-10,Delivered,UPI
2291,272,4,6,2024-04-10,Processing,COD
2292,779,1,5,2023-03-22,Processing,UPI
2293,1171,3,3,2023-03-16,Shipped,Credit Card
2294,688,5,6,2023-05-01,Shipped,Debit Card
2295,936,3,2,2024-11-18,Cancelled,Debit Card
2296,608,4,3,2025-03-13,Delivered,UPI
2297,1110,6,3,2023-10-15,Delivered,Debit Card
2298,283,4,5,2023-07-01,Cancelled,COD
2299,1236,4,6,2024-06-08,Processing,UPI
2300,921,1,5,2025-01-08,Returned,Credit Card
2301,271,1,6,2024-11-28,Returned,Credit Card
2302,996,1,6,2024-03-21,Processing,COD
2303,6,5,3,2023-05-10,Returned,Debit Card
2304,1,6,1,2025-01-21,Delivered,UPI
2305,1295,4,4,2024-12-22,Returned,Debit Card
2306,564,1,8,2023-06-25,Cancelled,COD
2307,571,4,3,2024-05-30,Cancelled,Credit Card
2308,1477,3,1,2023-03-01,Delivered,Debit Card
2309,1066,6,3,2023-06-14,Returned,Debit Card
2310,493,1,3,2024-03-05,Delivered,Debit Card
2311,1111,3,1,2024-05-08,Delivered,UPI
2312,720,5,1,2023-04-04,Delivered,Credit Card
2313,3,5,3,2025-05-14,Shipped,UPI
2314,1346,1,6,2023-07-10,Shipped,UPI
2315,90,6,6,2023-08-21,Shipped,UPI
2316,1167,2,4,2023-02-14,Delivered,Debit Card
2317,146,4,6,2024-11-27,Delivered,UPI
2318,991,3,2,2025-06-17,Processing,Credit Card
2319,1151,6,6,2024-12-16,Returned,COD
2320,1323,2,8,2024-02-28,Processing,COD
2321,845,3,3,2024-09-01,Returned,Credit Card
2322,968,1,7,2025-05-06,Delivered,COD
2323,972,2,5,2025-04-10,Processing,UPI
2324,437,6,2,2023-02-06,Returned,Credit Card
2325,93,2,6,2025-03-04,Processing,Debit Card
2326,455,6,3,2023-03-12,Shipped,Credit Card
2327,437,6,6,2024-03-24,Returned,COD
2328,691,2,7,2024-06-26,Delivered,Debit Card
2329,560,5,7,2023-02-09,Shipped,Debit Card
2330,397,5,4,2025-01-04,Returned,Credit Card
2331,1110,5,4,2024-07-14,Returned,COD
2332,652,2,7,2025-03-27,Returned,Debit Card
2333,283,5,1,2023-12-05,Returned,UPI
2334,913,4,5,2024-12-22,Delivered,Debit Card
2335,738,4,6,2023-12-27,Delivered,Credit Card
2336,814,2,4,2024-08-01,Cancelled,UPI
2337,1217,1,6,2025-02-23,Returned,UPI
2338,88,4,5,2025-01-18,Delivered,UPI
2339,479,1,2,2023-04-13,Shipped,Debit Card
2340,195,5,1,2023-05-26,Returned,Credit Card
2341,1443,4,7,2023-02-25,Cancelled,COD
2342,1299,1,7,2025-01-04,Processing,Credit Card
2343,479,3,5,2024-12-16,Delivered,COD
2344,2,1,3,2023-07-06,Shipped,Credit Card
2345,1159,3,1,2023-01-11,Cancelled,Debit Card
2346,1433,1,2,2023-11-24,Delivered,Credit Card
2347,440,6,3,2025-06-18,Returned,Credit Card
2348,902,6,6,2023-02-02,Shipped,Credit Card
2349,90,4,2,2025-02-22,Shipped,COD
2350,265,4,1,2023-12-29,Processing,Credit Card
2351,1319,1,4,2024-11-13,Delivered,UPI
2352,20,4,5,2024-11-24,Processing,COD
2353,623,6,1,2023-07-28,Processing,UPI
2354,7,3,6,2023-05-10,Delivered,COD
2355,878,1,5,2023-03-07,Delivered,Credit Card
2356,1284,5,2,2023-08-15,Returned,COD
2357,1118,3,6,2025-02-17,Cancelled,Credit Card
2358,1405,5,6,2023-05-31,Delivered,Credit Card
2359,795,1,1,2023-03-02,Shipped,Debit Card
2360,1167,5,1,2024-10-21,Delivered,Debit Card
2361,1170,4,1,2023-03-17,Processing,Debit Card
2362,1469,4,8,2023-09-27,Delivered,COD
2363,981,5,5,2024-12-12,Cancelled,COD
2364,1357,2,5,2023-11-11,Processing,Credit Card
2365,461,1,1,2024-02-07,Shipped,Debit Card
2366,773,2,6,2023-12-02,Delivered,COD
2367,330,6,6,2025-04-28,Delivered,UPI
2368,1011,2,7,2023-11-17,Returned,COD
2369,802,2,5,2023-04-19,Shipped,Credit Card
2370,377,5,1,2024-10-04,Cancelled,COD
2371,449,2,5,2023-12-05,Delivered,UPI
2372,32,6,1,2024-08-08,Delivered,Debit Card
2373,1387,1,6,2023-09-08,Delivered,Debit Card
2374,1046,3,4,2023-01-15,Cancelled,UPI
2375,182,4,7,2024-03-30,Cancelled,COD
2376,1263,1,5,2024-11-25,Returned,Debit Card
2377,685,5,8,2023-11-28,Processing,COD
2378,180,2,7,2023-11-16,Cancelled,Debit Card
2379,96,2,4,2024-03-05,Cancelled,UPI
2380,1422,2,8,2024-01-14,Returned,COD
2381,160,3,8,2024-04-19,Delivered,COD
2382,3,4,2,2023-04-04,Returned,COD
2383,463,6,1,2023-07-05,Cancelled,Debit Card
2384,1435,2,2,2024-10-24,Processing,COD
2385,139,3,2,2024-06-18,Processing,Debit Card
2386,1481,1,6,2024-08-02,Delivered,Debit Card
2387,218,1,7,2023-08-05,Processing,Credit Card
2388,681,5,2,2025-01-17,Processing,Credit Card
2389,1166,6,8,2024-12-07,Shipped,COD
2390,1442,6,2,2024-01-26,Processing,UPI
2391,1452,1,6,2023-08-31,Shipped,COD
2392,138,5,7,2024-09-15,Cancelled,Debit Card
2393,354,5,5,2023-12-06,Returned,UPI
2394,1347,1,3,2023-06-22,Shipped,COD
2395,3,1,3,2024-07-18,Cancelled,Credit Card
2396,1100,2,4,2023-05-19,Cancelled,UPI
2397,517,1,5,2023-10-13,Shipped,Credit Card
2398,1342,2,3,2025-02-06,Processing,UPI
2399,136,4,6,2024-08-14,Processing,COD
2400,1436,1,3,2025-01-23,Delivered,COD
2401,74,6,4,2023-02-21,Returned,COD
2402,449,2,3,2025-01-04,Shipped,Debit Card
2403,736,2,2,2023-09-07,Returned,COD
2404,85,2,2,2024-03-03,Returned,UPI
2405,834,3,7,2023-07-21,Delivered,UPI
2406,706,6,4,2025-04-28,Shipped,Debit Card
2407,942,3,7,2024-08-21,Delivered,COD
2408,271,1,1,2024-10-29,Cancelled,UPI
2409,852,6,2,2024-04-25,Returned,Debit Card
2410,1246,1,3,2024-08-19,Processing,COD
2411,245,1,5,2023-09-11,Processing,Credit Card
2412,137,5,7,2024-02-06,Cancelled,COD
2413,1163,1,4,2023-05-02,Shipped,Debit Card
2414,29,5,1,2024-01-11,Shipped,Credit Card
2415,856,4,8,2025-02-10,Delivered,Debit Card
2416,479,6,7,2023-06-06,Delivered,Debit Card
2417,742,3,1,2023-11-07,Processing,Credit Card
2418,522,3,1,2024-03-27,Shipped,Debit Card
2419,403,6,5,2024-09-11,Cancelled,COD
2420,1163,4,6,2023-01-09,Returned,Debit Card
2421,343,4,4,2023-05-13,Cancelled,Debit Card
2422,276,4,2,2023-04-01,Returned,COD
2423,524,2,7,2024-11-12,Cancelled,Credit Card
2424,1341,5,6,2023-09-30,Cancelled,UPI
2425,1391,5,1,2024-06-30,Shipped,UPI
2426,1276,4,3,2024-10-16,Cancelled,Credit Card
2427,1457,1,7,2023-09-27,Cancelled,COD
2428,1147,3,4,2023-05-18,Returned,Debit Card
2429,383,3,1,2024-01-09,Processing,COD
2430,461,2,5,2023-07-27,Delivered,COD
2431,159,1,6,2025-05-18,Processing,Debit Card
2432,831,1,6,2025-01-06,Returned,Credit Card
2433,957,6,7,2024-12-07,Processing,Credit Card
2434,1023,3,8,2024-02-16,Processing,Credit Card
2435,1479,6,6,2023-07-24,Returned,COD
2436,895,3,8,2025-05-27,Returned,Debit Card
2437,792,6,7,2025-04-06,Delivered,Debit Card
2438,428,3,3,2023-03-22,Cancelled,Credit Card
2439,585,3,1,2024-07-02,Delivered,Credit Card
2440,1267,3,2,2025-04-14,Returned,COD
2441,818,5,3,2023-11-27,Returned,Debit Card
2442,814,3,8,2023-07-06,Delivered,COD
2443,28,4,5,2023-05-20,Cancelled,Credit Card
2444,1470,5,2,2023-09-30,Cancelled,Debit Card
2445,251,3,1,2024-11-14,Returned,COD
2446,508,2,7,2025-04-16,Delivered,Credit Card
2447,649,3,4,2025-01-05,Delivered,Debit Card
2448,1161,4,4,2024-11-04,Shipped,COD
2449,214,6,1,2023-01-31,Processing,UPI
2450,1016,5,6,2023-06-21,Cancelled,UPI
2451,163,3,8,2023-04-05,Processing,Credit Card
2452,652,2,4,2024-01-07,Returned,COD
2453,887,5,8,2023-09-23,Returned,Debit Card
2454,100,1,8,2023-07-18,Cancelled,UPI
2455,1417,5,7,2025-03-26,Returned,COD
2456,456,4,8,2024-04-08,Cancelled,Debit Card
2457,820,6,6,2024-02-21,Cancelled,COD
2458,959,1,2,2023-10-13,Delivered,UPI
2459,1289,6,6,2025-04-14,Cancelled,Debit Card
2460,1100,1,1,2024-01-12,Returned,UPI
2461,75,1,3,2024-05-10,Cancelled,COD
2462,135,3,3,2023-11-24,Shipped,COD
2463,246,4,1,2024-09-10,Returned,COD
2464,1175,6,2,2025-02-26,Cancelled,Debit Card
2465,1084,6,2,2024-05-21,Cancelled,UPI
2466,407,1,4,2024-01-23,Processing,Credit Card
2467,719,6,3,2024-06-14,Shipped,COD
2468,1477,1,3,2024-08-12,Shipped,COD
2469,705,2,6,2024-09-22,Returned,COD
2470,481,2,3,2023-06-04,Shipped,COD
2471,1433,5,4,2024-06-18,Processing,COD
2472,3,3,6,2025-05-23,Shipped,COD
2473,726,2,3,2023-08-21,Shipped,Debit Card
2474,179,5,6,2023-02-05,Shipped,Debit Card
2475,188,1,8,2023-02-16,Processing,COD
2476,797,5,8,2025-03-17,Delivered,COD
2477,410,4,1,2023-04-12,Delivered,Debit Card
2478,256,2,7,2023-04-13,Returned,COD
2479,1144,6,3,2024-12-24,Delivered,Debit Card
2480,1365,6,7,2024-12-25,Returned,Credit Card
2481,825,4,4,2023-11-29,Shipped,Credit Card
2482,269,2,4,2023-08-10,Cancelled,COD
2483,331,6,1,2024-10-11,Delivered,Credit Card
2484,520,2,6,2024-07-27,Processing,COD
2485,1470,6,3,2023-07-02,Returned,Debit Card
2486,118,4,3,2025-04-20,Processing,Credit Card
2487,433,3,1,2024-02-03,Cancelled,Debit Card
2488,502,1,2,2024-06-28,Delivered,Credit Card
2489,813,6,8,2023-10-10,Delivered,COD
2490,13,4,6,2023-08-23,Processing,Credit Card
2491,250,6,6,2023-06-02,Delivered,UPI
2492,451,4,3,2024-02-15,Delivered,Credit Card
2493,1360,4,4,2024-08-07,Shipped,Credit Card
2494,791,1,6,2025-01-18,Returned,Debit Card
2495,93,3,6,2023-09-15,Processing,UPI
2496,357,6,2,2024-01-13,Delivered,Debit Card
2497,1476,3,2,2023-03-21,Processing,Credit Card
2498,676,4,5,2023-01-18,Processing,UPI
2499,1181,6,7,2024-08-29,Cancelled,Credit Card
2500,924,5,8,2024-01-02,Cancelled,UPI
2501,978,1,3,2023-01-19,Returned,COD
2502,891,2,1,2023-03-14,Processing,Debit Card
2503,197,2,2,2023-06-03,Returned,UPI
2504,414,5,4,2025-02-08,Shipped,Debit Card
2505,948,5,8,2024-02-20,Delivered,Debit Card
2506,442,1,3,2024-03-12,Shipped,Debit Card
2507,474,1,3,2023-05-16,Shipped,Debit Card
2508,1383,1,8,2023-12-14,Processing,Debit Card
2509,1329,5,7,2023-12-27,Cancelled,COD
2510,1293,6,5,2023-07-27,Delivered,UPI
2511,1291,4,6,2023-11-13,Cancelled,UPI
2512,1050,6,6,2023-07-06,Cancelled,UPI
2513,297,1,3,2023-05-04,Processing,UPI
2514,721,1,6,2024-05-12,Shipped,Credit Card
2515,580,5,8,2025-03-29,Returned,Debit Card
2516,15,6,1,2023-01-02,Cancelled,Debit Card
2517,1150,4,7,2023-11-10,Returned,Debit Card
2518,1017,4,5,2024-08-09,Shipped,Debit Card
2519,634,1,7,2025-04-15,Cancelled,Debit Card
2520,712,4,1,2023-09-21,Returned,UPI
2521,48,4,4,2023-12-28,Returned,COD
2522,964,2,1,2024-08-25,Shipped,Credit Card
2523,1158,4,3,2024-04-20,Shipped,UPI
2524,226,6,6,2023-05-21,Processing,Debit Card
2525,457,3,4,2023-02-20,Returned,Debit Card
2526,1473,1,3,2024-01-12,Returned,UPI
2527,331,5,3,2024-04-18,Shipped,COD
2528,874,3,4,2023-03-22,Returned,Credit Card
2529,1075,5,6,2024-09-18,Shipped,Credit Card
2530,577,4,7,2023-09-11,Returned,Credit Card
2531,537,3,4,2023-11-11,Returned,UPI
2532,626,5,2,2024-02-10,Processing,COD
2533,1245,2,5,2023-10-10,Processing,Debit Card
2534,584,2,5,2025-06-17,Shipped,Credit Card
2535,36,5,3,2023-05-30,Cancelled,UPI
2536,1216,3,7,2023-05-12,Processing,Debit Card
2537,1482,2,5,2023-04-13,Cancelled,COD
2538,213,1,8,2023-05-13,Delivered,COD
2539,236,4,1,2024-05-05,Returned,Credit Card
2540,1063,3,4,2023-10-21,Shipped,Credit Card
2541,690,4,3,2025-05-29,Cancelled,UPI
2542,501,1,1,2023-11-06,Returned,Debit Card
2543,624,4,2,2023-06-01,Processing,COD
2544,1161,1,1,2023-05-25,Returned,UPI
2545,280,1,4,2025-01-21,Shipped,Credit Card
2546,806,3,7,2023-07-14,Returned,Credit Card
2547,1287,6,8,2023-01-03,Processing,Debit Card
2548,162,5,4,2023-03-12,Returned,Credit Card
2549,1132,3,4,2023-09-23,Returned,Debit Card
2550,795,2,2,2023-03-16,Cancelled,Credit Card
2551,99,2,5,2023-07-07,Cancelled,Debit Card
2552,323,6,3,2023-02-04,Cancelled,COD
2553,635,4,5,2023-07-07,Returned,Debit Card
2554,426,6,2,2023-01-20,Returned,COD
2555,1359,4,7,2024-05-31,Shipped,UPI
2556,67,5,6,2024-12-28,Cancelled,Credit Card
2557,782,5,1,2023-06-06,Delivered,Debit Card
2558,898,3,2,2024-04-21,Returned,COD
2559,77,3,4,2025-05-11,Returned,UPI
2560,318,2,6,2023-02-18,Cancelled,COD
2561,1146,5,5,2024-03-08,Shipped,Credit Card
2562,372,4,6,2025-01-17,Cancelled,COD
2563,412,2,3,2024-09-30,Cancelled,UPI
2564,280,1,3,2023-12-05,Shipped,UPI
2565,442,2,1,2023-08-24,Delivered,COD
2566,405,3,7,2024-04-24,Shipped,UPI
2567,1418,1,7,2025-03-13,Shipped,Credit Card
2568,22,4,7,2023-05-26,Shipped,Credit Card
2569,646,2,1,2023-06-27,Returned,Credit Card
2570,432,1,2,2023-06-27,Cancelled,Credit Card
2571,999,2,4,2023-01-30,Cancelled,Credit Card
2572,1468,2,1,2023-05-11,Processing,Credit Card
2573,939,1,1,2023-04-04,Shipped,COD
2574,335,6,3,2023-10-27,Delivered,Credit Card
2575,120,4,7,2025-05-01,Returned,Debit Card
2576,1495,1,8,2024-10-19,Shipped,Credit Card
2577,534,4,2,2024-09-29,Processing,COD
2578,541,1,7,2024-01-04,Processing,COD
2579,1100,4,3,2025-03-18,Shipped,COD
2580,696,5,2,2023-07-04,Cancelled,Credit Card
2581,1227,1,6,2024-01-30,Shipped,Credit Card
2582,1460,3,3,2023-09-11,Shipped,COD
2583,1285,2,8,2024-08-10,Delivered,COD
2584,205,2,2,2023-03-30,Delivered,UPI
2585,1088,4,1,2023-08-30,Returned,Debit Card
2586,1258,1,2,2024-04-10,Delivered,Debit Card
2587,597,6,1,2025-03-28,Cancelled,COD
2588,722,1,5,2024-12-12,Returned,COD
2589,1226,3,2,2024-05-20,Delivered,COD
2590,360,2,8,2024-02-02,Returned,COD
2591,452,5,8,2023-07-06,Cancelled,UPI
2592,739,3,3,2023-05-28,Delivered,Debit Card
2593,361,4,6,2024-12-02,Returned,Debit Card
2594,394,2,1,2024-12-09,Processing,COD
2595,415,3,5,2023-11-06,Shipped,UPI
2596,625,5,8,2024-06-04,Processing,Credit Card
2597,25,3,8,2023-01-22,Cancelled,UPI
2598,767,5,7,2025-02-23,Processing,Credit Card
2599,147,5,6,2023-07-14,Shipped,Debit Card
2600,528,5,3,2024-02-11,Shipped,COD
2601,328,5,6,2024-02-29,Cancelled,Credit Card
2602,379,4,8,2024-04-30,Returned,COD
2603,328,3,3,2023-01-18,Shipped,UPI
2604,818,3,2,2023-05-26,Processing,COD
2605,57,6,6,2024-08-09,Cancelled,COD
2606,1214,3,2,2023-03-15,Returned,Debit Card
2607,448,1,3,2024-08-28,Returned,Credit Card
2608,1362,6,7,2023-08-27,Shipped,COD
2609,949,6,3,2024-10-23,Shipped,COD
2610,1275,6,5,2024-11-11,Cancelled,UPI
2611,884,4,2,2023-12-10,Returned,UPI
2612,1324,6,6,2023-04-10,Cancelled,COD
2613,1483,1,4,2024-11-01,Processing,UPI
2614,90,3,4,2024-12-22,Cancelled,UPI
2615,1316,1,3,2025-05-20,Cancelled,UPI
2616,355,1,6,2025-02-06,Returned,UPI
2617,1457,3,3,2025-06-09,Shipped,Debit Card
2618,1098,4,7,2023-11-02,Delivered,UPI
2619,1194,1,6,2023-09-26,Processing,UPI
2620,798,3,5,2025-02-07,Cancelled,UPI
2621,88,4,3,2024-08-06,Processing,Debit Card
2622,906,6,8,2023-09-08,Returned,Credit Card
2623,795,6,7,2023-10-16,Shipped,Credit Card
2624,244,5,7,2025-01-11,Cancelled,COD
2625,607,6,3,2023-04-25,Processing,COD
2626,1465,4,3,2023-07-03,Delivered,COD
2627,375,1,5,2024-12-07,Delivered,UPI
2628,583,2,5,2024-06-28,Cancelled,UPI
2629,577,6,8,2024-06-07,Processing,UPI
2630,185,4,8,2023-06-07,Shipped,Credit Card
2631,1179,6,2,2024-10-29,Cancelled,COD
2632,228,6,1,2023-02-28,Cancelled,Debit Card
2633,865,4,1,2025-01-25,Cancelled,UPI
2634,128,1,6,2023-07-21,Cancelled,Credit Card
2635,397,5,7,2023-07-13,Delivered,UPI
2636,659,6,1,2023-12-01,Cancelled,Credit Card
2637,501,5,4,2024-07-17,Delivered,Credit Card
2638,1133,6,3,2024-03-03,Processing,COD
2639,1352,5,1,2023-03-03,Shipped,Debit Card
2640,1094,6,7,2023-06-17,Shipped,Debit Card
2641,500,2,3,2025-05-14,Processing,COD
2642,1028,5,7,2024-11-20,Cancelled,COD
2643,991,4,2,2024-06-01,Returned,UPI
2644,1293,5,7,2023-07-01,Shipped,Debit Card
2645,215,2,7,2024-07-19,Returned,UPI
2646,2,1,4,2023-06-08,Processing,COD
2647,412,2,3,2023-04-12,Processing,COD
2648,716,2,8,2025-01-24,Processing,UPI
2649,1083,4,6,2024-12-26,Delivered,Debit Card
2650,988,4,7,2023-04-08,Delivered,Debit Card
2651,1289,6,6,2025-04-25,Processing,COD
2652,13,6,2,2025-05-26,Returned,COD
2653,154,5,3,2024-04-23,Processing,Debit Card
2654,840,1,8,2024-05-30,Delivered,Credit Card
2655,1216,4,4,2024-07-08,Returned,Credit Card
2656,1354,4,3,2025-01-22,Delivered,COD
2657,1437,4,7,2024-01-13,Shipped,Debit Card
2658,350,5,6,2024-08-11,Delivered,COD
2659,663,4,4,2023-11-12,Processing,COD
2660,704,3,4,2024-09-08,Returned,Debit Card
2661,1287,6,1,2025-02-21,Shipped,Credit Card
2662,280,5,1,2024-03-31,Returned,Debit Card
2663,293,5,7,2024-03-09,Processing,Credit Card
2664,129,4,7,2024-05-11,Delivered,UPI
2665,1134,5,8,2023-11-11,Shipped,Credit Card
2666,1146,3,5,2024-02-20,Returned,UPI
2667,1043,2,5,2023-04-26,Shipped,Debit Card
2668,497,3,8,2024-06-15,Returned,COD
2669,817,6,2,2024-01-25,Returned,UPI
2670,544,3,6,2023-01-11,Processing,COD
2671,1358,6,7,2025-06-15,Delivered,Credit Card
2672,351,1,1,2023-06-17,Shipped,COD
2673,940,1,7,2024-02-14,Returned,UPI
2674,38,5,3,2023-10-05,Processing,Credit Card
2675,735,5,2,2025-02-27,Cancelled,UPI
2676,1140,5,4,2025-06-14,Delivered,Credit Card
2677,989,3,4,2024-09-25,Processing,Debit Card
2678,537,6,2,2024-07-20,Returned,Debit Card
2679,485,1,3,2024-04-02,Returned,UPI
2680,97,1,4,2023-02-17,Returned,Debit Card
2681,1391,4,2,2024-08-29,Processing,Credit Card
2682,1322,2,1,2024-01-02,Shipped,Credit Card
2683,199,5,5,2025-02-24,Processing,COD
2684,898,5,5,2024-03-18,Shipped,UPI
2685,1030,4,1,2024-10-31,Delivered,Debit Card
2686,332,4,1,2023-02-01,Delivered,COD
2687,876,3,2,2023-02-18,Cancelled,Credit Card
2688,606,3,5,2023-05-15,Processing,UPI
2689,806,4,5,2024-11-12,Returned,Debit Card
2690,1145,4,6,2023-06-18,Returned,UPI
2691,774,2,3,2023-04-30,Returned,Credit Card
2692,1252,5,7,2025-06-12,Shipped,COD
2693,646,4,3,2023-07-08,Cancelled,UPI
2694,1248,1,6,2023-08-30,Cancelled,Credit Card
2695,901,1,5,2024-05-25,Returned,Debit Card
2696,797,3,5,2024-12-02,Returned,Credit Card
2697,1224,2,7,2023-12-01,Cancelled,UPI
2698,475,5,4,2023-11-17,Delivered,Debit Card
2699,168,2,5,2023-12-08,Returned,COD
2700,209,2,1,2023-01-04,Cancelled,Debit Card
2701,262,6,3,2023-04-04,Delivered,Debit Card
2702,486,6,3,2024-10-10,Shipped,Debit Card
2703,322,4,5,2024-07-02,Processing,COD
2704,1265,3,6,2024-12-30,Returned,Credit Card
2705,351,2,5,2023-06-24,Returned,COD
2706,1460,3,2,2024-02-20,Delivered,Credit Card
2707,1002,3,2,2024-04-04,Delivered,UPI
2708,689,1,1,2024-01-07,Returned,UPI
2709,530,4,8,2023-11-11,Returned,Debit Card
2710,472,3,4,2024-01-01,Cancelled,Credit Card
2711,898,5,5,2023-04-25,Shipped,UPI
2712,730,5,5,2024-12-20,Processing,Debit Card
2713,409,3,5,2025-05-17,Processing,COD
2714,76,3,4,2024-05-15,Processing,UPI
2715,456,2,2,2024-06-26,Cancelled,Debit Card
2716,171,1,4,2023-09-03,Processing,COD
2717,875,1,8,2024-06-02,Processing,COD
2718,1141,1,6,2025-03-24,Cancelled,Debit Card
2719,1113,4,4,2023-01-10,Returned,Debit Card
2720,377,3,2,2023-11-17,Cancelled,UPI
2721,912,6,5,2024-02-23,Returned,COD
2722,671,6,4,2024-05-09,Processing,UPI
2723,208,5,2,2023-12-31,Shipped,Debit Card
2724,386,3,5,2025-06-09,Shipped,Debit Card
2725,180,6,8,2024-03-29,Shipped,COD
2726,1214,4,2,2023-11-14,Cancelled,COD
2727,812,2,5,2024-01-21,Shipped,Credit Card
2728,700,1,1,2024-12-07,Delivered,UPI
2729,99,5,6,2024-05-06,Cancelled,UPI
2730,1089,2,6,2023-06-17,Delivered,UPI
2731,1107,5,7,2024-11-10,Processing,Credit Card
2732,589,2,5,2024-02-04,Returned,Credit Card
2733,1269,6,8,2024-08-19,Returned,Debit Card
2734,350,5,6,2025-04-23,Shipped,Credit Card
2735,1301,6,6,2025-02-11,Processing,COD
2736,1062,6,2,2025-05-12,Processing,UPI
2737,367,2,2,2024-03-27,Processing,Debit Card
